ankle_torque,q_knee,q_ankle,a_tibialis,a_soleus,a_gastrocnemius,fiber_length_tibialis,fiber_length_soleus,fiber_length_gastrocnemius,pennation_angle_tibialis,pennation_angle_soleus,pennation_angle_gastrocnemius,tendon_length_tibialis,tendon_length_soleus,tendon_length_gastrocnemius
-13.610647759345259,0.0,-25.0,0.4,0.01,0.01,0.09111589055180143,0.0269598722559045,0.030900037585054763,5.307534048717319,50.135999318641446,25.27446204547638,0.22720533790325098,0.24535951195316458,0.3765400186411268
-29.928533616095002,0.0,-25.0,0.9,0.01,0.01,0.08771892049491598,0.0269598722559045,0.030900037585054763,5.51369646102752,50.135999318641446,25.27446204547638,0.2306175053337138,0.24535951195316458,0.3765400186411268
1.746185093649242,0.0,-25.0,0.01,0.1,0.1082177012392873,0.09674792499509972,0.026839899820382637,0.030708839921653474,4.997753447165158,50.44368310508963,25.44301119190287,0.22155047254955793,0.24554728968483902,0.3767516035827088
3.483282667059602,0.0,-25.0,0.01,0.2,0.1861872028258322,0.09674792499509972,0.02672349906449244,0.030569521183154452,4.997753447165158,50.74679737778793,25.567305593576158,0.22155047254955793,0.24573065663008445,0.3769059653283207
5.128244566935586,0.0,-25.0,0.01,0.3,0.2724584114361717,0.09674792499509972,0.02662052797338107,0.03042562690214266,4.997753447165158,51.018814713014685,25.697014566389093,0.22155047254955793,0.24589386694382517,0.3770655658248627
6.722194807666186,0.0,-25.0,0.01,0.4,0.3709916581317118,0.09674792499509972,0.026527988134639198,0.030272119698916522,4.997753447165158,51.26646120375292,25.836906492123642,0.22155047254955793,0.246041367775123,0.3772360213735189
13.738556695711532,0.0,-25.0,0.01,0.9,0.9187962143520164,0.09674792499509972,0.026165543022752587,0.02955899517647545,4.997753447165158,52.266863624510414,26.508148403080927,0.22155047254955793,0.2466270059718318,0.3780306020525371
2.032143492852784,0.0,-25.0,0.01,0.1247653346366633,0.1,0.09674792499509972,0.0268096087059541,0.03072411329380332,4.997753447165158,50.522122553243044,25.429461253871672,0.22155047254955793,0.24559489415179594,0.3767346907450598
3.637576965114806,0.0,-25.0,0.01,0.2063981465460308,0.2,0.09674792499509972,0.026716546759098663,0.030545810084096344,4.997753447165158,50.76504750912715,25.5885854672469,0.22155047254955793,0.24574164624041617,0.37693225261294044
5.4261268980262765,0.0,-25.0,0.01,0.3137697936590399,0.3,0.09674792499509972,0.02660722059078572,0.03038164645184302,4.997753447165158,51.05423924619476,25.7369329003337,0.22155047254955793,0.24591502924773118,0.3771143815414818
6.892262524601229,0.0,-25.0,0.01,0.4026174994879254,0.4,0.09674792499509972,0.02652568565720003,0.030228830527679586,4.997753447165158,51.272661970115095,25.876643036424614,0.22155047254955793,0.24604504786949907,0.37728412648206416
13.871707102347894,0.0,-25.0,0.01,0.9261043454272662,0.9,0.09674792499509972,0.02614983040688262,0.02958056868937892,4.997753447165158,52.31137641978442,26.487308843992224,0.22155047254955793,0.2466526937246839,0.3780064962778552
-1.5217137426487446,0.0,-10.0,0.1,0.01,0.01,0.08419262476514663,0.03728207260350392,0.04367986742337839,5.745391646600256,33.714383436182565,17.579970387095965,0.22324646575195436,0.24551914805702202,0.3768083698343551
-4.959559779774936,0.0,-10.0,0.2,0.01,0.01,0.08276089552324507,0.03728207260350392,0.04367986742337839,5.845127815055658,33.714383436182565,17.579970387095965,0.22468554951348318,0.24551914805702202,0.3768083698343551
-8.314934725501383,0.0,-10.0,0.3,0.01,0.01,0.08162141933230019,0.03728207260350392,0.04367986742337839,5.9270190353964,33.714383436182565,17.579970387095965,0.22583106483028983,0.24551914805702202,0.3768083698343551
-11.607996374795144,0.0,-10.0,0.4,0.01,0.01,0.08067401438740575,0.03728207260350392,0.04367986742337839,5.996877480431216,33.714383436182565,17.579970387095965,0.2267836218884931,0.24551914805702202,0.3768083698343551
-27.450707593289675,0.0,-10.0,0.9,0.01,0.01,0.07744056430472471,0.03728207260350392,0.04367986742337839,6.248247945699662,33.714383436182565,17.579970387095965,0.23003561348355983,0.24551914805702202,0.3768083698343551
18.884582020397847,0.0,-10.0,0.01,0.1,0.1082177012392873,0.08589890273757017,0.03614644873198308,0.04159405797187044,5.6308937482599974,34.92415153705563,18.492639571538433,0.22153174552506993,0.246894070675505,0.37900190216866747
33.35826202994125,0.0,-10.0,0.01,0.2,0.1861872028258322,0.08589890273757017,0.03521833028281217,0.04049546550063071,5.6308937482599974,35.98536345410115,19.01329900288213,0.22153174552506993,0.24803341329345144,0.38016207273120145
46.27430557737743,0.0,-10.0,0.01,0.3,0.2724584114361717,0.08589890273757017,0.03450971586571703,0.03960879446030854,5.6308937482599974,36.84438848520302,19.455862339719133,0.22153174552506993,0.24891393964022882,0.38110115910917575
