ankle_torque,q_knee,q_ankle,a_tibialis,a_soleus,a_gastrocnemius,fiber_length_tibialis,fiber_length_soleus,fiber_length_gastrocnemius,pennation_angle_tibialis,pennation_angle_soleus,pennation_angle_gastrocnemius,tendon_length_tibialis,tendon_length_soleus,tendon_length_gastrocnemius
4.351135357139166,0.0,-25.0,0.01,0.2,0.1861872028258322,0.09671505725361436,0.02672235943831931,0.030577879797628844,5.048504580005264,50.75351885255612,25.571247002390233,0.22159071621498197,0.24573380533708525,0.37689933306009404
6.464445598472299,0.0,-25.0,0.01,0.3,0.2724584114361717,0.09671505725361436,0.026616780228244773,0.03043020823112735,5.048504580005264,51.03255331451426,25.704366284888692,0.22159071621498197,0.24590118627773572,0.37706313087754495
8.506725038621495,0.0,-25.0,0.01,0.4,0.3709916581317118,0.09671505725361436,0.02652217271806438,0.03027331384030751,5.048504580005264,51.2859289133407,25.847388225403282,0.22159071621498197,0.24605203705305834,0.37723736067148644
17.44813078949052,0.0,-25.0,0.01,0.9,0.9187962143520164,0.09671505725361436,0.02615370255025796,0.02955025217257437,5.048504580005264,52.30434203132464,26.52853251351515,0.22159071621498197,0.24664778554453956,0.3780431198409229
2.4810318922712367,0.0,-25.0,0.01,0.1247653346366633,0.1,0.09671505725361436,0.026810927284814164,0.03073731480344139,5.048504580005264,50.52240214489369,25.429122916025694,0.22159071621498197,0.24559415681079205,0.3767226903301101
4.549647583596231,0.0,-25.0,0.01,0.2063981465460308,0.2,0.09671505725361436,0.026715220095642127,0.030553501401096667,5.048504580005264,50.77226548460551,25.59312416443365,0.22159071621498197,0.24574509228086752,0.37692636110076205
6.846434373066904,0.0,-25.0,0.01,0.3137697936590399,0.3,0.09671505725361436,0.02660316011247743,0.030385194806232085,5.048504580005264,51.06883401282574,25.745230997766942,0.22159071621498197,0.24592285253589155,0.3771130964223705
8.72405760951936,0.0,-25.0,0.01,0.4026174994879254,0.4,0.09671505725361436,0.02651982189067287,0.030229173267696762,5.048504580005264,51.292265709828314,25.88792490316832,0.22159071621498197,0.2460557960243596,0.37728641641843813
17.618025648763513,0.0,-25.0,0.01,0.9261043454272662,0.9,0.09671505725361436,0.02613779257529989,0.029572030433869783,5.048504580005264,52.349496041566795,26.507470372263846,0.22159071621498197,0.24667381816734898,0.3780187809901071
-2.0118230177460994,0.0,-10.0,0.1,0.01,0.01,0.08420202085952422,0.037289857432191056,0.04369783720986838,5.8011553155176605,33.70843559074811,17.58007665858309,0.22324536043230642,0.2455105241284043,0.3767912637836808
-6.433660414636784,0.0,-10.0,0.2,0.01,0.01,0.08274365341792134,0.037289857432191056,0.04369783720986838,5.903761634279427,33.70843559074811,17.58007665858309,0.2247113684641034,0.2455105241284043,0.3767912637836808
-10.747267412152285,0.0,-10.0,0.3,0.01,0.01,0.0815875784898217,0.037289857432191056,0.04369783720986838,5.9877201280065995,33.70843559074811,17.58007665858309,0.22587369589450923,0.2455105241284043,0.3767912637836808
-14.978671071380294,0.0,-10.0,0.4,0.01,0.01,0.08062900970602666,0.037289857432191056,0.04369783720986838,6.059170918637037,33.70843559074811,17.58007665858309,0.2268375860922556,0.2455105241284043,0.3767912637836808
-35.33771514838642,0.0,-10.0,0.9,0.01,0.01,0.07736813336069222,0.037289857432191056,0.04369783720986838,6.315568103516081,33.70843559074811,17.58007665858309,0.23011756095654887,0.2455105241284043,0.3767912637836808
